2025-02-12 17:04:39,904 INFO    StreamThr :73357 [internal.py:wandb_internal():86] W&B internal server running at pid: 73357, started at: 2025-02-12 17:04:39.904563
2025-02-12 17:04:39,905 DEBUG   HandlerThread:73357 [handler.py:handle_request():146] handle_request: status
2025-02-12 17:04:39,907 INFO    WriterThread:73357 [datastore.py:open_for_write():87] open: /home/chase/d501/lesson-1-machine-learning-pipelines/exercises/exercise_3/starter/process_data/wandb/run-20250212_170439-w0rnjiva/run-w0rnjiva.wandb
2025-02-12 17:04:39,908 DEBUG   SenderThread:73357 [sender.py:send():378] send: header
2025-02-12 17:04:39,908 DEBUG   SenderThread:73357 [sender.py:send():378] send: run
2025-02-12 17:04:40,087 INFO    SenderThread:73357 [dir_watcher.py:__init__():211] watching files in: /home/chase/d501/lesson-1-machine-learning-pipelines/exercises/exercise_3/starter/process_data/wandb/run-20250212_170439-w0rnjiva/files
2025-02-12 17:04:40,087 INFO    SenderThread:73357 [sender.py:_start_run_threads():1099] run started: w0rnjiva with start time 1739401479.903584
2025-02-12 17:04:40,090 DEBUG   HandlerThread:73357 [handler.py:handle_request():146] handle_request: check_version
2025-02-12 17:04:40,090 DEBUG   SenderThread:73357 [sender.py:send_request():405] send_request: check_version
2025-02-12 17:04:40,174 DEBUG   HandlerThread:73357 [handler.py:handle_request():146] handle_request: run_start
2025-02-12 17:04:40,347 DEBUG   HandlerThread:73357 [system_info.py:__init__():26] System info init
2025-02-12 17:04:40,347 DEBUG   HandlerThread:73357 [system_info.py:__init__():41] System info init done
2025-02-12 17:04:40,347 INFO    HandlerThread:73357 [system_monitor.py:start():194] Starting system monitor
2025-02-12 17:04:40,348 INFO    SystemMonitor:73357 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-02-12 17:04:40,348 INFO    HandlerThread:73357 [system_monitor.py:probe():214] Collecting system info
2025-02-12 17:04:40,349 INFO    SystemMonitor:73357 [interfaces.py:start():190] Started cpu monitoring
2025-02-12 17:04:40,349 INFO    SystemMonitor:73357 [interfaces.py:start():190] Started disk monitoring
2025-02-12 17:04:40,349 INFO    SystemMonitor:73357 [interfaces.py:start():190] Started gpu monitoring
2025-02-12 17:04:40,351 INFO    SystemMonitor:73357 [interfaces.py:start():190] Started memory monitoring
2025-02-12 17:04:40,352 INFO    SystemMonitor:73357 [interfaces.py:start():190] Started network monitoring
2025-02-12 17:04:40,365 DEBUG   HandlerThread:73357 [system_info.py:probe():150] Probing system
2025-02-12 17:04:40,378 DEBUG   HandlerThread:73357 [system_info.py:_probe_git():135] Probing git
2025-02-12 17:04:40,380 DEBUG   HandlerThread:73357 [system_info.py:_probe_git():143] Probing git done
2025-02-12 17:04:40,380 DEBUG   HandlerThread:73357 [system_info.py:probe():198] Probing system done
