2025-02-12 17:18:20,788 INFO    StreamThr :76359 [internal.py:wandb_internal():86] W&B internal server running at pid: 76359, started at: 2025-02-12 17:18:20.788597
2025-02-12 17:18:20,790 DEBUG   HandlerThread:76359 [handler.py:handle_request():146] handle_request: status
2025-02-12 17:18:20,792 INFO    WriterThread:76359 [datastore.py:open_for_write():87] open: /home/chase/d501/lesson-1-machine-learning-pipelines/exercises/exercise_3/starter/download_data/wandb/run-20250212_171820-mqob1710/run-mqob1710.wandb
2025-02-12 17:18:20,792 DEBUG   SenderThread:76359 [sender.py:send():378] send: header
2025-02-12 17:18:20,792 DEBUG   SenderThread:76359 [sender.py:send():378] send: run
2025-02-12 17:18:20,978 INFO    SenderThread:76359 [dir_watcher.py:__init__():211] watching files in: /home/chase/d501/lesson-1-machine-learning-pipelines/exercises/exercise_3/starter/download_data/wandb/run-20250212_171820-mqob1710/files
2025-02-12 17:18:20,978 INFO    SenderThread:76359 [sender.py:_start_run_threads():1099] run started: mqob1710 with start time 1739402300.788536
2025-02-12 17:18:20,980 DEBUG   HandlerThread:76359 [handler.py:handle_request():146] handle_request: check_version
2025-02-12 17:18:20,980 DEBUG   SenderThread:76359 [sender.py:send_request():405] send_request: check_version
2025-02-12 17:18:21,087 DEBUG   HandlerThread:76359 [handler.py:handle_request():146] handle_request: run_start
2025-02-12 17:18:21,274 DEBUG   HandlerThread:76359 [system_info.py:__init__():26] System info init
2025-02-12 17:18:21,274 DEBUG   HandlerThread:76359 [system_info.py:__init__():41] System info init done
2025-02-12 17:18:21,274 INFO    HandlerThread:76359 [system_monitor.py:start():194] Starting system monitor
2025-02-12 17:18:21,275 INFO    SystemMonitor:76359 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-02-12 17:18:21,276 INFO    HandlerThread:76359 [system_monitor.py:probe():214] Collecting system info
2025-02-12 17:18:21,276 INFO    SystemMonitor:76359 [interfaces.py:start():190] Started cpu monitoring
2025-02-12 17:18:21,276 INFO    SystemMonitor:76359 [interfaces.py:start():190] Started disk monitoring
2025-02-12 17:18:21,277 INFO    SystemMonitor:76359 [interfaces.py:start():190] Started gpu monitoring
2025-02-12 17:18:21,277 INFO    SystemMonitor:76359 [interfaces.py:start():190] Started memory monitoring
2025-02-12 17:18:21,277 INFO    SystemMonitor:76359 [interfaces.py:start():190] Started network monitoring
2025-02-12 17:18:21,292 DEBUG   HandlerThread:76359 [system_info.py:probe():150] Probing system
2025-02-12 17:18:21,305 DEBUG   HandlerThread:76359 [system_info.py:_probe_git():135] Probing git
2025-02-12 17:18:21,307 DEBUG   HandlerThread:76359 [system_info.py:_probe_git():143] Probing git done
2025-02-12 17:18:21,307 DEBUG   HandlerThread:76359 [system_info.py:probe():198] Probing system done
2025-02-12 17:18:21,307 DEBUG   HandlerThread:76359 [system_monitor.py:probe():223] {'os': 'Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.39', 'python': '3.13.1', 'heartbeatAt': '2025-02-12T23:18:21.292415', 'startedAt': '2025-02-12T23:18:20.786687', 'docker': None, 'cuda': None, 'args': ('--file_url', 'https://raw.githubusercontent.com/scikit-learn/scikit-learn/4dfdfb4e1bb3719628753a4ece995a1b2fa5312a/sklearn/datasets/data/iris.csv', '--artifact_name', 'iris.csv', '--artifact_type', 'raw_data', '--artifact_description', 'Input data'), 'state': 'running', 'program': '/home/chase/d501/lesson-1-machine-learning-pipelines/exercises/exercise_3/starter/download_data/download_data.py', 'codePathLocal': 'download_data.py', 'codePath': 'lesson-1-machine-learning-pipelines/exercises/exercise_3/starter/download_data/download_data.py', 'git': {'remote': 'https://github.com/FirehawkenZul/d501.git', 'commit': '682d22e737ef99c30232dc2dadb888ccff8e3397'}, 'email': '65619923+FirehawkenZul@users.noreply.github.com', 'root': '/home/chase/d501', 'host': 'CHASE-DT', 'username': 'chase', 'executable': '/home/chase/miniconda3/envs/mlflow-5724aa86b264024db66f864f7aa9c11abcaf08d4/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 4691.086, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 4691.086, 'min': 0.0, 'max': 0.0}, {'current': 4691.086, 'min': 0.0, 'max': 0.0}, {'current': 4691.086, 'min': 0.0, 'max': 0.0}, {'current': 4691.086, 'min': 0.0, 'max': 0.0}, {'current': 4691.086, 'min': 0.0, 'max': 0.0}, {'current': 4691.086, 'min': 0.0, 'max': 0.0}, {'current': 4691.086, 'min': 0.0, 'max': 0.0}, {'current': 4691.086, 'min': 0.0, 'max': 0.0}, {'current': 4691.086, 'min': 0.0, 'max': 0.0}, {'current': 4691.086, 'min': 0.0, 'max': 0.0}, {'current': 4691.086, 'min': 0.0, 'max': 0.0}, {'current': 4691.086, 'min': 0.0, 'max': 0.0}, {'current': 4691.086, 'min': 0.0, 'max': 0.0}, {'current': 4691.086, 'min': 0.0, 'max': 0.0}, {'current': 4691.086, 'min': 0.0, 'max': 0.0}, {'current': 4691.086, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 1006.853931427002, 'used': 10.346351623535156}}, 'gpu': 'NVIDIA GeForce RTX 4070', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4070', 'memory_total': 12878610432}], 'memory': {'total': 15.183914184570312}}
2025-02-12 17:18:21,308 INFO    HandlerThread:76359 [system_monitor.py:probe():224] Finished collecting system info
2025-02-12 17:18:21,308 INFO    HandlerThread:76359 [system_monitor.py:probe():227] Publishing system info
2025-02-12 17:18:21,308 DEBUG   HandlerThread:76359 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2025-02-12 17:18:21,637 DEBUG   HandlerThread:76359 [system_info.py:_save_conda():219] Saving conda packages done
2025-02-12 17:18:21,637 INFO    HandlerThread:76359 [system_monitor.py:probe():229] Finished publishing system info
2025-02-12 17:18:21,638 DEBUG   SenderThread:76359 [sender.py:send():378] send: files
2025-02-12 17:18:21,638 INFO    SenderThread:76359 [sender.py:_save_file():1365] saving file wandb-metadata.json with policy now
2025-02-12 17:18:21,648 DEBUG   HandlerThread:76359 [handler.py:handle_request():146] handle_request: python_packages
2025-02-12 17:18:21,648 DEBUG   SenderThread:76359 [sender.py:send_request():405] send_request: python_packages
2025-02-12 17:18:21,649 DEBUG   SenderThread:76359 [sender.py:send():378] send: telemetry
2025-02-12 17:18:21,650 DEBUG   HandlerThread:76359 [handler.py:handle_request():146] handle_request: stop_status
2025-02-12 17:18:21,650 DEBUG   SenderThread:76359 [sender.py:send_request():405] send_request: stop_status
2025-02-12 17:18:21,698 DEBUG   HandlerThread:76359 [handler.py:handle_request():146] handle_request: internal_messages
2025-02-12 17:18:21,823 DEBUG   HandlerThread:76359 [handler.py:handle_request():146] handle_request: log_artifact
2025-02-12 17:18:21,823 DEBUG   SenderThread:76359 [sender.py:send_request():405] send_request: log_artifact
2025-02-12 17:18:21,942 INFO    wandb-upload_0:76359 [upload_job.py:push():131] Uploaded file /tmp/tmpsjbfnknrwandb/66pl3xr1-wandb-metadata.json
2025-02-12 17:18:21,976 INFO    SenderThread:76359 [sender.py:send_request_log_artifact():1431] logged artifact iris.csv - {'id': 'QXJ0aWZhY3Q6MTUwNTI0OTQ4Ng==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjU2MzY5NDA2MA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTUwNTI0OTQ4Ng==', 'versionIndex': 0}}}
2025-02-12 17:18:21,976 DEBUG   SenderThread:76359 [sender.py:send():378] send: telemetry
2025-02-12 17:18:21,976 DEBUG   SenderThread:76359 [sender.py:send():378] send: exit
2025-02-12 17:18:21,976 INFO    SenderThread:76359 [sender.py:send_exit():585] handling exit code: 0
2025-02-12 17:18:21,976 INFO    SenderThread:76359 [sender.py:send_exit():587] handling runtime: 0
2025-02-12 17:18:21,976 INFO    SenderThread:76359 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2025-02-12 17:18:21,976 INFO    SenderThread:76359 [sender.py:send_exit():593] send defer
2025-02-12 17:18:21,977 DEBUG   HandlerThread:76359 [handler.py:handle_request():146] handle_request: defer
2025-02-12 17:18:21,977 INFO    HandlerThread:76359 [handler.py:handle_request_defer():172] handle defer: 0
2025-02-12 17:18:21,977 DEBUG   SenderThread:76359 [sender.py:send_request():405] send_request: defer
2025-02-12 17:18:21,977 INFO    SenderThread:76359 [sender.py:send_request_defer():609] handle sender defer: 0
2025-02-12 17:18:21,977 INFO    SenderThread:76359 [sender.py:transition_state():613] send defer: 1
2025-02-12 17:18:21,977 DEBUG   HandlerThread:76359 [handler.py:handle_request():146] handle_request: defer
2025-02-12 17:18:21,977 INFO    HandlerThread:76359 [handler.py:handle_request_defer():172] handle defer: 1
2025-02-12 17:18:21,977 DEBUG   SenderThread:76359 [sender.py:send_request():405] send_request: defer
2025-02-12 17:18:21,977 INFO    SenderThread:76359 [sender.py:send_request_defer():609] handle sender defer: 1
2025-02-12 17:18:21,977 INFO    SenderThread:76359 [sender.py:transition_state():613] send defer: 2
2025-02-12 17:18:21,977 DEBUG   HandlerThread:76359 [handler.py:handle_request():146] handle_request: defer
2025-02-12 17:18:21,977 INFO    HandlerThread:76359 [handler.py:handle_request_defer():172] handle defer: 2
2025-02-12 17:18:21,977 INFO    HandlerThread:76359 [system_monitor.py:finish():203] Stopping system monitor
2025-02-12 17:18:21,977 DEBUG   SystemMonitor:76359 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-02-12 17:18:21,977 DEBUG   SystemMonitor:76359 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-02-12 17:18:21,977 DEBUG   SystemMonitor:76359 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-02-12 17:18:21,978 INFO    HandlerThread:76359 [interfaces.py:finish():202] Joined cpu monitor
2025-02-12 17:18:21,978 INFO    HandlerThread:76359 [interfaces.py:finish():202] Joined disk monitor
2025-02-12 17:18:21,979 INFO    Thread-12 :76359 [dir_watcher.py:_on_file_created():271] file/dir created: /home/chase/d501/lesson-1-machine-learning-pipelines/exercises/exercise_3/starter/download_data/wandb/run-20250212_171820-mqob1710/files/conda-environment.yaml
2025-02-12 17:18:21,979 INFO    Thread-12 :76359 [dir_watcher.py:_on_file_created():271] file/dir created: /home/chase/d501/lesson-1-machine-learning-pipelines/exercises/exercise_3/starter/download_data/wandb/run-20250212_171820-mqob1710/files/wandb-metadata.json
2025-02-12 17:18:21,980 INFO    Thread-12 :76359 [dir_watcher.py:_on_file_created():271] file/dir created: /home/chase/d501/lesson-1-machine-learning-pipelines/exercises/exercise_3/starter/download_data/wandb/run-20250212_171820-mqob1710/files/requirements.txt
2025-02-12 17:18:21,980 INFO    Thread-12 :76359 [dir_watcher.py:_on_file_created():271] file/dir created: /home/chase/d501/lesson-1-machine-learning-pipelines/exercises/exercise_3/starter/download_data/wandb/run-20250212_171820-mqob1710/files/wandb-summary.json
2025-02-12 17:18:21,980 INFO    Thread-12 :76359 [dir_watcher.py:_on_file_created():271] file/dir created: /home/chase/d501/lesson-1-machine-learning-pipelines/exercises/exercise_3/starter/download_data/wandb/run-20250212_171820-mqob1710/files/output.log
2025-02-12 17:18:21,984 INFO    HandlerThread:76359 [interfaces.py:finish():202] Joined gpu monitor
2025-02-12 17:18:21,984 INFO    HandlerThread:76359 [interfaces.py:finish():202] Joined memory monitor
2025-02-12 17:18:21,984 INFO    HandlerThread:76359 [interfaces.py:finish():202] Joined network monitor
2025-02-12 17:18:21,984 DEBUG   SenderThread:76359 [sender.py:send_request():405] send_request: defer
2025-02-12 17:18:21,984 INFO    SenderThread:76359 [sender.py:send_request_defer():609] handle sender defer: 2
2025-02-12 17:18:21,984 INFO    SenderThread:76359 [sender.py:transition_state():613] send defer: 3
2025-02-12 17:18:21,984 DEBUG   HandlerThread:76359 [handler.py:handle_request():146] handle_request: defer
2025-02-12 17:18:21,984 INFO    HandlerThread:76359 [handler.py:handle_request_defer():172] handle defer: 3
2025-02-12 17:18:21,984 DEBUG   SenderThread:76359 [sender.py:send_request():405] send_request: defer
2025-02-12 17:18:21,984 INFO    SenderThread:76359 [sender.py:send_request_defer():609] handle sender defer: 3
2025-02-12 17:18:21,984 INFO    SenderThread:76359 [sender.py:transition_state():613] send defer: 4
2025-02-12 17:18:21,984 DEBUG   HandlerThread:76359 [handler.py:handle_request():146] handle_request: defer
2025-02-12 17:18:21,984 INFO    HandlerThread:76359 [handler.py:handle_request_defer():172] handle defer: 4
2025-02-12 17:18:21,984 DEBUG   SenderThread:76359 [sender.py:send_request():405] send_request: defer
2025-02-12 17:18:21,985 INFO    SenderThread:76359 [sender.py:send_request_defer():609] handle sender defer: 4
2025-02-12 17:18:21,985 INFO    SenderThread:76359 [sender.py:transition_state():613] send defer: 5
2025-02-12 17:18:21,985 DEBUG   HandlerThread:76359 [handler.py:handle_request():146] handle_request: defer
2025-02-12 17:18:21,985 INFO    HandlerThread:76359 [handler.py:handle_request_defer():172] handle defer: 5
2025-02-12 17:18:21,985 DEBUG   SenderThread:76359 [sender.py:send():378] send: summary
2025-02-12 17:18:21,985 INFO    SenderThread:76359 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2025-02-12 17:18:21,985 DEBUG   SenderThread:76359 [sender.py:send_request():405] send_request: defer
2025-02-12 17:18:21,985 INFO    SenderThread:76359 [sender.py:send_request_defer():609] handle sender defer: 5
2025-02-12 17:18:21,985 INFO    SenderThread:76359 [sender.py:transition_state():613] send defer: 6
2025-02-12 17:18:21,985 DEBUG   HandlerThread:76359 [handler.py:handle_request():146] handle_request: defer
2025-02-12 17:18:21,985 INFO    HandlerThread:76359 [handler.py:handle_request_defer():172] handle defer: 6
2025-02-12 17:18:21,985 DEBUG   SenderThread:76359 [sender.py:send_request():405] send_request: defer
2025-02-12 17:18:21,985 INFO    SenderThread:76359 [sender.py:send_request_defer():609] handle sender defer: 6
2025-02-12 17:18:21,986 DEBUG   HandlerThread:76359 [handler.py:handle_request():146] handle_request: status_report
2025-02-12 17:18:22,118 INFO    SenderThread:76359 [sender.py:transition_state():613] send defer: 7
2025-02-12 17:18:22,118 DEBUG   HandlerThread:76359 [handler.py:handle_request():146] handle_request: defer
2025-02-12 17:18:22,118 INFO    HandlerThread:76359 [handler.py:handle_request_defer():172] handle defer: 7
2025-02-12 17:18:22,118 DEBUG   SenderThread:76359 [sender.py:send_request():405] send_request: defer
2025-02-12 17:18:22,118 INFO    SenderThread:76359 [sender.py:send_request_defer():609] handle sender defer: 7
2025-02-12 17:18:22,824 DEBUG   HandlerThread:76359 [handler.py:handle_request():146] handle_request: poll_exit
2025-02-12 17:18:22,979 INFO    Thread-12 :76359 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/chase/d501/lesson-1-machine-learning-pipelines/exercises/exercise_3/starter/download_data/wandb/run-20250212_171820-mqob1710/files/wandb-summary.json
2025-02-12 17:18:22,979 INFO    Thread-12 :76359 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/chase/d501/lesson-1-machine-learning-pipelines/exercises/exercise_3/starter/download_data/wandb/run-20250212_171820-mqob1710/files/config.yaml
2025-02-12 17:18:23,792 INFO    SenderThread:76359 [sender.py:transition_state():613] send defer: 8
2025-02-12 17:18:23,792 DEBUG   SenderThread:76359 [sender.py:send_request():405] send_request: poll_exit
2025-02-12 17:18:23,792 DEBUG   HandlerThread:76359 [handler.py:handle_request():146] handle_request: defer
2025-02-12 17:18:23,792 INFO    HandlerThread:76359 [handler.py:handle_request_defer():172] handle defer: 8
2025-02-12 17:18:23,793 DEBUG   SenderThread:76359 [sender.py:send_request():405] send_request: defer
2025-02-12 17:18:23,793 INFO    SenderThread:76359 [sender.py:send_request_defer():609] handle sender defer: 8
2025-02-12 17:18:23,793 INFO    SenderThread:76359 [job_builder.py:build():298] Attempting to build job artifact
2025-02-12 17:18:23,793 INFO    SenderThread:76359 [job_builder.py:_get_source_type():428] is repo sourced job
2025-02-12 17:18:23,794 INFO    SenderThread:76359 [job_builder.py:build():404] adding wandb-job metadata file
2025-02-12 17:18:23,797 INFO    SenderThread:76359 [sender.py:transition_state():613] send defer: 9
2025-02-12 17:18:23,797 DEBUG   HandlerThread:76359 [handler.py:handle_request():146] handle_request: defer
2025-02-12 17:18:23,797 INFO    HandlerThread:76359 [handler.py:handle_request_defer():172] handle defer: 9
2025-02-12 17:18:23,797 DEBUG   SenderThread:76359 [sender.py:send():378] send: artifact
2025-02-12 17:18:23,824 DEBUG   HandlerThread:76359 [handler.py:handle_request():146] handle_request: poll_exit
2025-02-12 17:18:23,979 INFO    Thread-12 :76359 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/chase/d501/lesson-1-machine-learning-pipelines/exercises/exercise_3/starter/download_data/wandb/run-20250212_171820-mqob1710/files/output.log
